222.84981608390808 seconds
2.5,8.5
1.854,8.333
1.639,8.111
1.667,7.708
1.583,7.5
1.635,7.222
1.857,6.6
2.095,5.933
2.429,5.0
2.54,4.222
2.63,3.6
2.906,2.727
3.265,1.646
3.472,1.016
3.625,1.067
4.378,1.555
5.225,1.893
6.1,2.857
6.433,3.333
6.333,3.667
6.333,4.333
6.667,4.556
6.667,4.889
6.333,5.167
5.598,5.558
5.286,5.61
